id_task,id_user,arrived_del_loc_at,id_telemetry,latitude,longitude,accuracy_radius,android_activity,android_activity_confidence,telemetry_time
60297876,79131,2025-03-14 16:51:03.000000 UTC,67018688,251925469,552661403,5.891,ON_FOOT,92.0,2025-03-14 16:50:58.000000 UTC
60300465,92363,2025-03-14 16:54:48.000000 UTC,67079423,252113281,552766773,26.542,UNKNOWN,40.0,2025-03-14 16:54:43.000000 UTC
60299600,61418,2025-03-14 16:50:32.000000 UTC,67013361,251919289,552659650,20.0,STILL,99.0,2025-03-14 16:50:38.000000 UTC
60295993,8589,2025-03-14 16:53:34.000000 UTC,67060268,252102609,552755960,68.4,WALKING,87.0,2025-03-14 16:53:32.000000 UTC
60298959,61046,2025-03-14 16:56:55.000000 UTC,67116704,251715550,553030187,21.25,STILL,62.0,2025-03-14 16:57:01.000000 UTC
60299516,93524,2025-03-14 16:52:02.000000 UTC,67033166,251953473,552898185,4.068,WALKING,98.0,2025-03-14 16:51:51.000000 UTC
60299052,93474,2025-03-14 16:57:55.000000 UTC,67129862,251859533,552742350,99.004,WALKING,97.0,2025-03-14 16:57:50.000000 UTC
60298326,93511,2025-03-14 16:56:07.000000 UTC,67099261,251899005,552907095,1.633,IN_VEHICLE,96.0,2025-03-14 16:55:57.000000 UTC
60295749,90558,2025-03-14 16:56:51.000000 UTC,67113580,251809726,552634829,1.55,IN_VEHICLE,93.0,2025-03-14 16:56:50.000000 UTC
60297971,31843,2025-03-14 16:59:15.000000 UTC,67149207,251807083,552524619,6.097,WALKING,96.0,2025-03-14 16:59:02.000000 UTC
60299960,92256,2025-03-14 16:55:55.000000 UTC,67098002,251804653,552709784,24.215,STILL,42.0,2025-03-14 16:55:52.000000 UTC
60299927,5633,2025-03-14 16:48:57.000000 UTC,66983641,251912176,552668253,6.688,UNKNOWN,40.0,2025-03-14 16:48:48.000000 UTC
60298816,62195,2025-03-14 17:03:23.000000 UTC,67220084,251731357,553062535,100.0,UNKNOWN,40.0,2025-03-14 17:03:24.000000 UTC
60296603,98453,2025-03-14 17:00:16.000000 UTC,67171164,251723691,553010808,1.65,TILTING,100.0,2025-03-14 17:00:23.000000 UTC
60296759,74552,2025-03-14 16:59:09.000000 UTC,67150154,251972667,552633583,3.445,UNKNOWN,40.0,2025-03-14 16:59:06.000000 UTC
60298208,80110,2025-03-14 17:03:28.000000 UTC,67221310,251801561,552658153,11.168,WALKING,89.0,2025-03-14 17:03:28.000000 UTC
60298745,62357,2025-03-14 17:03:30.000000 UTC,67222196,251901306,552644443,48.9,WALKING,98.0,2025-03-14 17:03:31.000000 UTC
60296473,93460,2025-03-14 16:48:44.000000 UTC,66984932,251904134,552649925,7.4,WALKING,96.0,2025-03-14 16:48:53.000000 UTC
60299688,5348,2025-03-14 17:06:53.000000 UTC,67279102,252064749,552702029,9.589,WALKING,87.0,2025-03-14 17:07:03.000000 UTC
60299416,8066,2025-03-14 17:03:18.000000 UTC,67217874,251919027,552620821,21.829,STILL,98.0,2025-03-14 17:03:16.000000 UTC
60298981,79131,2025-03-14 17:05:14.000000 UTC,67252313,251920518,552622989,3.172,WALKING,95.0,2025-03-14 17:05:23.000000 UTC
60299065,91163,2025-03-14 17:04:52.000000 UTC,67243484,251936931,552634286,53.171,UNKNOWN,40.0,2025-03-14 17:04:51.000000 UTC
60303197,63320,2025-03-14 17:07:30.000000 UTC,67283783,251901100,552728853,5.1,ON_BICYCLE,92.0,2025-03-14 17:07:21.000000 UTC
60302094,92674,2025-03-14 17:11:11.000000 UTC,67345129,251869679,552789055,14.895,STILL,35.0,2025-03-14 17:11:09.000000 UTC
60299160,61078,2025-03-14 17:09:54.000000 UTC,67321197,251934882,552634106,20.0,STILL,98.0,2025-03-14 17:09:40.000000 UTC
60299979,13002,2025-03-14 17:03:52.000000 UTC,67227974,252053122,552676758,11.187,UNKNOWN,40.0,2025-03-14 17:03:53.000000 UTC
60301488,39705,2025-03-14 17:10:50.000000 UTC,67337621,251933508,552898368,7.093,STILL,100.0,2025-03-14 17:10:42.000000 UTC
60302090,94941,2025-03-14 17:13:58.000000 UTC,67388457,252115784,552766642,77.6,WALKING,97.0,2025-03-14 17:13:52.000000 UTC
60302309,63316,2025-03-14 17:15:06.000000 UTC,67407947,251963350,552713667,1.52,IN_VEHICLE,96.0,2025-03-14 17:15:06.000000 UTC
60301216,24221,2025-03-14 17:21:50.000000 UTC,67514515,251905338,552647696,500.0,STILL,100.0,2025-03-14 17:21:46.000000 UTC
60300499,77027,2025-03-14 17:21:35.000000 UTC,67510821,252112104,552763590,15.683,WALKING,93.0,2025-03-14 17:21:32.000000 UTC
60300526,68606,2025-03-14 17:24:22.000000 UTC,67557929,251926324,552883716,6.505,UNKNOWN,40.0,2025-03-14 17:24:28.000000 UTC
60301383,61503,2025-03-14 17:27:38.000000 UTC,67612332,251887013,552834594,16.458,UNKNOWN,40.0,2025-03-14 17:27:53.000000 UTC
60301182,84481,2025-03-14 17:26:50.000000 UTC,67594185,252121041,552765648,2.283,IN_VEHICLE,95.0,2025-03-14 17:26:44.000000 UTC
60303581,93515,2025-03-14 17:27:33.000000 UTC,67606582,252102077,552739259,28.21,UNKNOWN,40.0,2025-03-14 17:27:31.000000 UTC
60304185,44652,2025-03-14 17:26:23.000000 UTC,67588226,251861067,552742567,2.12,UNKNOWN,40.0,2025-03-14 17:26:22.000000 UTC
60298289,94255,2025-03-14 17:12:23.000000 UTC,67364487,251856088,552790708,13.482,WALKING,90.0,2025-03-14 17:12:23.000000 UTC
60301991,73767,2025-03-14 17:28:49.000000 UTC,67626620,251814511,552790369,38.621,UNKNOWN,40.0,2025-03-14 17:28:47.000000 UTC
60301485,99257,2025-03-14 17:25:56.000000 UTC,67582541,251129259,552481005,5.806,UNKNOWN,40.0,2025-03-14 17:26:01.000000 UTC
60304375,93460,2025-03-14 17:26:49.000000 UTC,67598652,251897768,552635645,14.862,WALKING,96.0,2025-03-14 17:27:01.000000 UTC
60303441,54601,2025-03-14 17:30:07.000000 UTC,67648169,251798096,552695299,23.356,IN_VEHICLE,88.0,2025-03-14 17:30:08.000000 UTC
60301707,74745,2025-03-14 17:31:18.000000 UTC,67663982,251733233,553087327,2.0,UNKNOWN,40.0,2025-03-14 17:31:08.000000 UTC
60303676,71024,2025-03-14 17:31:15.000000 UTC,67665577,252004896,552736908,30.494,UNKNOWN,40.0,2025-03-14 17:31:14.000000 UTC
60303974,58857,2025-03-14 17:36:23.000000 UTC,67744996,251721239,553063886,3.915,WALKING,88.0,2025-03-14 17:36:15.000000 UTC
60302861,97883,2025-03-14 17:34:17.000000 UTC,67713224,251095583,552492567,1.316,UNKNOWN,40.0,2025-03-14 17:34:15.000000 UTC
60301369,47199,2025-03-14 17:35:02.000000 UTC,67726706,251900246,552644145,7.682,WALKING,94.0,2025-03-14 17:35:06.000000 UTC
60302789,93461,2025-03-14 17:40:45.000000 UTC,67819064,251876907,552789910,116.1,UNKNOWN,40.0,2025-03-14 17:40:58.000000 UTC
60303399,91767,2025-03-14 17:41:05.000000 UTC,67820815,251918833,552622033,2.466,STILL,100.0,2025-03-14 17:41:04.000000 UTC
60306023,90068,2025-03-14 17:38:29.000000 UTC,67778784,251893669,552630272,50.165,ON_BICYCLE,77.0,2025-03-14 17:38:25.000000 UTC
60303680,8077,2025-03-14 17:43:11.000000 UTC,67856501,251857808,552858544,21.449,UNKNOWN,40.0,2025-03-14 17:43:20.000000 UTC
60304038,8077,2025-03-14 17:43:13.000000 UTC,67856501,251857808,552858544,21.449,UNKNOWN,40.0,2025-03-14 17:43:20.000000 UTC
60304477,91588,2025-03-14 17:43:33.000000 UTC,67858061,252082399,552744281,2.866,WALKING,88.0,2025-03-14 17:43:26.000000 UTC
60302201,10327,2025-03-14 17:44:35.000000 UTC,67876373,251731637,553062952,9.009,IN_VEHICLE,96.0,2025-03-14 17:44:36.000000 UTC
60302585,84324,2025-03-14 17:38:59.000000 UTC,67787858,251907564,552653635,99.489,IN_VEHICLE,92.0,2025-03-14 17:38:59.000000 UTC
60304297,10019,2025-03-14 17:44:17.000000 UTC,67872966,251904028,552810455,8.971,WALKING,90.0,2025-03-14 17:44:23.000000 UTC
60304735,10019,2025-03-14 17:46:14.000000 UTC,67901509,251908518,552814211,7.54,UNKNOWN,40.0,2025-03-14 17:46:11.000000 UTC
60302954,94467,2025-03-14 17:41:37.000000 UTC,67828697,252107250,552762567,1.05,UNKNOWN,40.0,2025-03-14 17:41:35.000000 UTC
60305088,1254,2025-03-14 17:45:03.000000 UTC,67887495,251923436,552622952,9.722,UNKNOWN,0.0,2025-03-14 17:45:18.000000 UTC
60303547,93474,2025-03-14 17:36:57.000000 UTC,67754964,251780417,552744683,1.0,IN_VEHICLE,95.0,2025-03-14 17:36:54.000000 UTC
60305638,99333,2025-03-14 17:49:06.000000 UTC,67938718,251053113,552276995,9.327,STILL,97.0,2025-03-14 17:48:33.000000 UTC
60304640,93347,2025-03-14 17:47:22.000000 UTC,67923603,251929108,552675125,68.4,WALKING,97.0,2025-03-14 17:47:35.000000 UTC
60300392,78695,2025-03-14 17:31:58.000000 UTC,67678242,251946881,552691293,2.616,UNKNOWN,0.0,2025-03-14 17:32:02.000000 UTC
60304682,91713,2025-03-14 17:48:06.000000 UTC,67931385,251881200,552698367,2.15,STILL,96.0,2025-03-14 17:48:05.000000 UTC
60302726,93012,2025-03-14 17:48:21.000000 UTC,67935479,251919733,552622399,6.6,STILL,98.0,2025-03-14 17:48:21.000000 UTC
60307108,94481,2025-03-14 17:44:45.000000 UTC,67877251,251900492,552674838,72.026,STILL,100.0,2025-03-14 17:44:39.000000 UTC
60303047,19093,2025-03-14 17:48:38.000000 UTC,67938566,252022804,552628346,3.583,UNKNOWN,40.0,2025-03-14 17:48:33.000000 UTC
60306074,13678,2025-03-14 17:54:08.000000 UTC,68025882,252105936,552735488,16.491,STILL,100.0,2025-03-14 17:54:08.000000 UTC
60305858,74209,2025-03-14 17:54:37.000000 UTC,68032562,252070927,552710074,2.3,STILL,100.0,2025-03-14 17:54:34.000000 UTC
60303752,71287,2025-03-14 17:50:11.000000 UTC,67964064,251804482,552525400,1.266,STILL,100.0,2025-03-14 17:50:10.000000 UTC
60304467,21579,2025-03-14 17:50:24.000000 UTC,67965238,251914047,552910086,70.587,UNKNOWN,40.0,2025-03-14 17:50:15.000000 UTC
60304854,30851,2025-03-14 17:53:47.000000 UTC,68024121,251913123,552740650,17.094,STILL,50.0,2025-03-14 17:54:01.000000 UTC
60306091,40459,2025-03-14 17:56:08.000000 UTC,68055339,251722633,553059244,1.483,STILL,50.0,2025-03-14 17:56:01.000000 UTC
60306893,11626,2025-03-14 17:57:14.000000 UTC,68074310,252099150,552727467,2.9,IN_VEHICLE,92.0,2025-03-14 17:57:14.000000 UTC
60303552,90558,2025-03-14 17:55:28.000000 UTC,68045631,252021562,552729069,15.05,IN_VEHICLE,98.0,2025-03-14 17:55:24.000000 UTC
60305972,68606,2025-03-14 17:58:49.000000 UTC,68095747,251719400,553051550,19.516,UNKNOWN,40.0,2025-03-14 17:58:37.000000 UTC
60307199,61503,2025-03-14 17:59:11.000000 UTC,68107885,251918683,552735294,6.212,WALKING,93.0,2025-03-14 17:59:23.000000 UTC
60305367,48267,2025-03-14 17:53:26.000000 UTC,68015197,251907302,552830187,6.159,UNKNOWN,40.0,2025-03-14 17:53:27.000000 UTC
60307678,47199,2025-03-14 17:53:07.000000 UTC,68007090,251915723,552659606,11.594,WALKING,97.0,2025-03-14 17:52:55.000000 UTC
60303568,14010,2025-03-14 17:58:12.000000 UTC,68086899,251877697,552792821,19.724,WALKING,98.0,2025-03-14 17:58:03.000000 UTC
60307501,95725,2025-03-14 17:57:34.000000 UTC,68079407,251941735,552614314,4.95,UNKNOWN,40.0,2025-03-14 17:57:34.000000 UTC
60307435,26619,2025-03-14 18:01:42.000000 UTC,68143842,251794979,553044653,26.18,UNKNOWN,40.0,2025-03-14 18:01:40.000000 UTC
60306558,32775,2025-03-14 18:02:28.000000 UTC,68154417,251906399,552908017,1.6,UNKNOWN,40.0,2025-03-14 18:02:22.000000 UTC
60305528,95613,2025-03-14 18:02:42.000000 UTC,68159129,251720338,553032760,41.913,IN_VEHICLE,96.0,2025-03-14 18:02:40.000000 UTC
60307373,30335,2025-03-14 18:04:58.000000 UTC,68193838,251926314,552697224,38.899,UNKNOWN,40.0,2025-03-14 18:04:54.000000 UTC
60302719,61979,2025-03-14 18:06:11.000000 UTC,68216769,251873198,552838235,7.851,WALKING,86.0,2025-03-14 18:06:24.000000 UTC
60306304,73274,2025-03-14 18:01:53.000000 UTC,68146495,251915894,552657821,19.329,WALKING,98.0,2025-03-14 18:01:51.000000 UTC
60306965,95638,2025-03-14 18:02:41.000000 UTC,68158577,251889881,552619073,2.216,UNKNOWN,40.0,2025-03-14 18:02:38.000000 UTC
60308920,9187,2025-03-14 18:12:53.000000 UTC,68315400,251815200,552784667,1.1,STILL,37.0,2025-03-14 18:12:51.000000 UTC
60309024,60704,2025-03-14 18:12:56.000000 UTC,68316405,251875500,552548593,2.966,UNKNOWN,40.0,2025-03-14 18:12:55.000000 UTC
60308238,5348,2025-03-14 18:17:43.000000 UTC,68387611,252091729,552718062,600.0,UNKNOWN,40.0,2025-03-14 18:17:35.000000 UTC
60308719,91740,2025-03-14 18:15:58.000000 UTC,68362516,251722291,553015749,4.674,STILL,100.0,2025-03-14 18:15:57.000000 UTC
60308405,92617,2025-03-14 18:14:20.000000 UTC,68337506,251776399,552743759,8.41,UNKNOWN,40.0,2025-03-14 18:14:18.000000 UTC
60306651,31512,2025-03-14 18:19:48.000000 UTC,68420105,251977348,552675351,500.0,UNKNOWN,40.0,2025-03-14 18:19:44.000000 UTC
60309254,70299,2025-03-14 18:21:08.000000 UTC,68440756,251932251,552698039,13.373,UNKNOWN,40.0,2025-03-14 18:21:06.000000 UTC
60307186,74042,2025-03-14 18:17:17.000000 UTC,68381361,252088910,552748684,2.266,WALKING,96.0,2025-03-14 18:17:11.000000 UTC
60309776,15897,2025-03-14 18:18:11.000000 UTC,68397191,251824646,552555308,202.662,IN_VEHICLE,97.0,2025-03-14 18:18:13.000000 UTC
60305658,92521,2025-03-14 18:19:36.000000 UTC,68420050,251882902,552604597,11.021,WALKING,98.0,2025-03-14 18:19:44.000000 UTC
60305607,96397,2025-03-14 18:20:03.000000 UTC,68427797,251903339,552643255,11.159,WALKING,95.0,2025-03-14 18:20:15.000000 UTC
60309960,10327,2025-03-14 18:23:50.000000 UTC,68483993,252102782,552731708,10.048,UNKNOWN,40.0,2025-03-14 18:23:57.000000 UTC
60307778,81740,2025-03-14 18:22:50.000000 UTC,68466106,251878117,552794250,2.533,UNKNOWN,40.0,2025-03-14 18:22:47.000000 UTC
60310871,22377,2025-03-14 18:26:30.000000 UTC,68525774,251948876,552659685,25.071,UNKNOWN,40.0,2025-03-14 18:26:43.000000 UTC
60309717,84481,2025-03-14 18:25:49.000000 UTC,68512017,251722400,553063733,3.71,UNKNOWN,40.0,2025-03-14 18:25:48.000000 UTC
60310316,5633,2025-03-14 18:28:24.000000 UTC,68551576,251756157,553091968,6.254,WALKING,81.0,2025-03-14 18:28:25.000000 UTC
60308668,65088,2025-03-14 18:28:15.000000 UTC,68548289,252090169,552721260,3.894,TILTING,100.0,2025-03-14 18:28:12.000000 UTC
60308090,24389,2025-03-14 18:29:15.000000 UTC,68566012,251918392,552912598,4.498,STILL,100.0,2025-03-14 18:29:23.000000 UTC
60300213,95810,2025-03-14 18:17:50.000000 UTC,68391198,251931297,552665326,3.79,TILTING,100.0,2025-03-14 18:17:50.000000 UTC
60310247,61503,2025-03-14 18:29:10.000000 UTC,68561207,251881967,552835397,5.312,WALKING,94.0,2025-03-14 18:29:04.000000 UTC
60312119,93853,2025-03-14 18:45:17.000000 UTC,68806254,252085898,552720882,1.7,UNKNOWN,40.0,2025-03-14 18:45:32.000000 UTC
60313170,11246,2025-03-14 18:57:40.000000 UTC,68986338,251920578,552735791,5.822,STILL,99.0,2025-03-14 18:57:44.000000 UTC
60313667,62376,2025-03-14 19:23:50.000000 UTC,69359425,252064777,552703332,20.085,UNKNOWN,40.0,2025-03-14 19:23:49.000000 UTC
60311958,31742,2025-03-14 18:50:45.000000 UTC,68881998,251890463,552599376,333.199,STILL,49.0,2025-03-14 18:50:38.000000 UTC
60313419,62275,2025-03-14 19:01:50.000000 UTC,69045703,251919049,552738785,17.897,WALKING,91.0,2025-03-14 19:01:47.000000 UTC
60312442,86222,2025-03-14 18:59:59.000000 UTC,69016198,251121780,552473048,1.9,UNKNOWN,40.0,2025-03-14 18:59:47.000000 UTC
60311538,91137,2025-03-14 18:48:45.000000 UTC,68857353,251871775,552710243,10.984,UNKNOWN,40.0,2025-03-14 18:48:58.000000 UTC
60313947,42241,2025-03-14 18:51:33.000000 UTC,68893940,252110639,552762337,52.4,STILL,53.0,2025-03-14 18:51:26.000000 UTC
60313848,21577,2025-03-14 19:08:30.000000 UTC,69140104,251903216,552645576,122.517,ON_FOOT,87.0,2025-03-14 19:08:18.000000 UTC
60312582,95613,2025-03-14 18:56:32.000000 UTC,68968467,252007920,552663192,19.353,TILTING,100.0,2025-03-14 18:56:31.000000 UTC
60313966,95810,2025-03-14 19:11:28.000000 UTC,69183562,251843344,552762050,21.569,STILL,73.0,2025-03-14 19:11:18.000000 UTC
60313789,61979,2025-03-14 18:58:16.000000 UTC,68994203,251947038,552656916,18.125,STILL,50.0,2025-03-14 18:58:17.000000 UTC
60313926,30335,2025-03-14 19:08:17.000000 UTC,69138265,251832511,552561253,72.9,WALKING,96.0,2025-03-14 19:08:10.000000 UTC
60313774,76894,2025-03-14 19:11:14.000000 UTC,69182190,251933906,552891563,3.799,WALKING,88.0,2025-03-14 19:11:13.000000 UTC
60313630,2890,2025-03-14 18:58:18.000000 UTC,68994057,252106645,552761692,4.704,WALKING,88.0,2025-03-14 18:58:16.000000 UTC
60313451,31512,2025-03-14 19:00:58.000000 UTC,69029970,251910617,552905577,167.839,STILL,43.0,2025-03-14 19:00:43.000000 UTC
60313773,14073,2025-03-14 19:26:27.000000 UTC,69392242,251741818,553105166,4.129,ON_BICYCLE,82.0,2025-03-14 19:26:12.000000 UTC
60312460,59062,2025-03-14 18:56:43.000000 UTC,68971399,251828332,552548606,100.0,TILTING,100.0,2025-03-14 18:56:43.000000 UTC
60322407,28464,2025-03-14 20:47:50.000000 UTC,70438874,251949226,552657598,4.2,UNKNOWN,40.0,2025-03-14 20:47:53.000000 UTC
60322818,93361,2025-03-14 21:06:02.000000 UTC,70652118,252087543,552722434,22.846,STILL,100.0,2025-03-14 21:06:15.000000 UTC
60321232,68639,2025-03-14 20:29:57.000000 UTC,70225194,252095078,552729142,8.842,UNKNOWN,40.0,2025-03-14 20:29:59.000000 UTC
60323687,65085,2025-03-14 20:59:56.000000 UTC,70578212,251806918,552535162,3.5,STILL,100.0,2025-03-14 20:59:50.000000 UTC
60320362,31783,2025-03-14 20:25:28.000000 UTC,70169656,251814283,552784800,2.166,IN_VEHICLE,88.0,2025-03-14 20:25:28.000000 UTC
60320659,91713,2025-03-14 20:29:12.000000 UTC,70215370,251880267,552834883,2.8,UNKNOWN,40.0,2025-03-14 20:29:10.000000 UTC
60319928,75280,2025-03-14 20:13:09.000000 UTC,70017863,251730327,553016923,39.819,UNKNOWN,40.0,2025-03-14 20:13:14.000000 UTC
60319961,95613,2025-03-14 20:07:43.000000 UTC,69947474,251722453,553073205,5.788,IN_VEHICLE,96.0,2025-03-14 20:07:42.000000 UTC
60327641,14638,2025-03-14 22:02:43.000000 UTC,71255282,251927489,552659961,18.832,WALKING,96.0,2025-03-14 22:02:44.000000 UTC
60325748,92028,2025-03-14 21:23:25.000000 UTC,70845574,251798863,552636805,1.566,STILL,96.0,2025-03-14 21:23:38.000000 UTC
60324999,71844,2025-03-14 21:09:07.000000 UTC,70684388,251887206,552597313,116.1,IN_VEHICLE,83.0,2025-03-14 21:09:06.000000 UTC
60324618,48535,2025-03-14 20:59:18.000000 UTC,70572797,252089893,552724273,5.7,UNKNOWN,40.0,2025-03-14 20:59:22.000000 UTC
60326964,85042,2025-03-14 21:51:40.000000 UTC,71139429,251916597,552912531,3.0,WALKING,98.0,2025-03-14 21:51:26.000000 UTC
60326379,81740,2025-03-14 21:17:16.000000 UTC,70773760,251807574,552706512,4.08,UNKNOWN,40.0,2025-03-14 21:17:08.000000 UTC
60325500,95658,2025-03-14 21:31:04.000000 UTC,70924514,251720722,553022650,3.0,IN_VEHICLE,96.0,2025-03-14 21:30:56.000000 UTC
60324481,8066,2025-03-14 21:35:49.000000 UTC,70975586,251722892,553057516,4.285,IN_VEHICLE,97.0,2025-03-14 21:35:45.000000 UTC
60324900,30335,2025-03-14 21:09:55.000000 UTC,70692752,251860359,552742588,20.751,STILL,100.0,2025-03-14 21:09:51.000000 UTC
60324354,94253,2025-03-14 21:13:36.000000 UTC,70735340,251731533,553048549,1.5,STILL,59.0,2025-03-14 21:13:40.000000 UTC
60324074,14476,2025-03-14 21:06:14.000000 UTC,70649840,251864018,552819507,20.0,UNKNOWN,40.0,2025-03-14 21:06:03.000000 UTC
60324246,93537,2025-03-14 21:04:05.000000 UTC,70627225,251919712,552731439,96.529,ON_BICYCLE,88.0,2025-03-14 21:04:05.000000 UTC
60326445,92033,2025-03-14 21:20:20.000000 UTC,70808035,251943054,552669489,2.0,UNKNOWN,40.0,2025-03-14 21:20:14.000000 UTC
60325559,94270,2025-03-14 21:18:09.000000 UTC,70784714,252022917,552628050,1.233,UNKNOWN,40.0,2025-03-14 21:18:08.000000 UTC
60327845,9433,2025-03-14 21:46:17.000000 UTC,71087313,251717087,553070764,2.0,WALKING,97.0,2025-03-14 21:46:24.000000 UTC
60326541,63316,2025-03-14 21:25:41.000000 UTC,70867510,252030678,552819014,4.014,STILL,97.0,2025-03-14 21:25:40.000000 UTC
60334755,94270,2025-03-14 23:30:07.000000 UTC,72053090,251848495,552621300,1.4,UNKNOWN,40.0,2025-03-14 23:30:03.000000 UTC
60332175,67224,2025-03-14 22:53:35.000000 UTC,71738404,251880663,552837502,27.165,UNKNOWN,40.0,2025-03-14 22:53:25.000000 UTC
60334176,5404,2025-03-14 23:26:29.000000 UTC,72023845,251870887,552779544,53.841,WALKING,98.0,2025-03-14 23:26:28.000000 UTC
60334116,93017,2025-03-14 23:37:19.000000 UTC,72111818,251721094,553020112,21.727,STILL,96.0,2025-03-14 23:37:18.000000 UTC
60334412,71844,2025-03-14 23:28:15.000000 UTC,72038246,251720886,553034684,38.111,IN_VEHICLE,97.0,2025-03-14 23:28:13.000000 UTC
60334178,94821,2025-03-14 23:33:16.000000 UTC,72078796,251844103,552759026,161.55,STILL,100.0,2025-03-14 23:33:12.000000 UTC
60333128,6035,2025-03-14 23:14:59.000000 UTC,71927828,251913607,552702725,2.951,IN_VEHICLE,91.0,2025-03-14 23:14:55.000000 UTC
60334416,63320,2025-03-14 23:26:40.000000 UTC,72027078,251905651,552638656,200.0,STILL,96.0,2025-03-14 23:26:51.000000 UTC
60336174,8612,2025-03-15 00:01:58.000000 UTC,72302265,251961400,552694614,5.113,IN_VEHICLE,96.0,2025-03-15 00:02:05.000000 UTC
60336713,86946,2025-03-15 00:46:51.000000 UTC,72595472,251911962,552815547,4.9,STILL,97.0,2025-03-15 00:46:53.000000 UTC
60336551,9239,2025-03-15 00:32:26.000000 UTC,72507547,252108150,552763133,1.866,ON_BICYCLE,75.0,2025-03-15 00:32:25.000000 UTC
60142000,64464,2025-03-13 00:32:57.000000 UTC,42610711,251937843,552839121,13.031,TILTING,100.0,2025-03-13 00:32:50.000000 UTC
60141106,12914,2025-03-12 23:58:17.000000 UTC,42391453,252112589,552763020,20.759,WALKING,93.0,2025-03-12 23:58:27.000000 UTC
60141068,18719,2025-03-12 23:57:27.000000 UTC,42384172,251805704,552635362,10.171,UNKNOWN,40.0,2025-03-12 23:57:25.000000 UTC
60139966,87179,2025-03-12 23:27:00.000000 UTC,42158409,252090484,552710750,1.5,UNKNOWN,40.0,2025-03-12 23:26:49.000000 UTC
60138969,94260,2025-03-12 23:15:16.000000 UTC,42067617,250946490,552327347,3.79,IN_VEHICLE,96.0,2025-03-12 23:15:15.000000 UTC
60138808,95809,2025-03-12 23:01:32.000000 UTC,41955055,251921794,552617658,4.388,STILL,44.0,2025-03-12 23:01:21.000000 UTC
60139017,65085,2025-03-12 23:18:17.000000 UTC,42091702,252017385,552729988,7.5,UNKNOWN,40.0,2025-03-12 23:18:15.000000 UTC
60139274,12811,2025-03-12 23:15:47.000000 UTC,42071375,252019537,552731499,37.602,STILL,96.0,2025-03-12 23:15:44.000000 UTC
60138460,7824,2025-03-12 23:02:52.000000 UTC,41967567,252099043,552729239,3.891,ON_BICYCLE,91.0,2025-03-12 23:02:52.000000 UTC
60138463,8579,2025-03-12 22:53:40.000000 UTC,41889447,251811286,552708681,8.4,TILTING,100.0,2025-03-12 22:53:32.000000 UTC
60138987,71198,2025-03-12 23:14:58.000000 UTC,42065105,252020880,552728402,68.084,IN_VEHICLE,89.0,2025-03-12 23:14:56.000000 UTC
60140307,71844,2025-03-12 23:29:50.000000 UTC,42181103,251955222,552657390,142.5,UNKNOWN,40.0,2025-03-12 23:29:48.000000 UTC
60138032,9433,2025-03-12 22:44:11.000000 UTC,41808051,251708469,553026966,220.991,UNKNOWN,40.0,2025-03-12 22:43:59.000000 UTC
60135928,99456,2025-03-12 22:20:35.000000 UTC,41601987,251805950,552701504,35.935,UNKNOWN,40.0,2025-03-12 22:20:38.000000 UTC
60135739,70928,2025-03-12 22:04:31.000000 UTC,41452686,251833012,552841199,1.366,STILL,96.0,2025-03-12 22:04:30.000000 UTC
60136021,96035,2025-03-12 22:14:29.000000 UTC,41543537,252104515,552727619,6.5,TILTING,100.0,2025-03-12 22:14:15.000000 UTC
60138297,64387,2025-03-12 23:05:00.000000 UTC,41984780,251854009,552919658,8.636,UNKNOWN,40.0,2025-03-12 23:04:58.000000 UTC
60138265,65241,2025-03-12 22:51:58.000000 UTC,41875820,251851476,552919209,6.9,STILL,97.0,2025-03-12 22:51:55.000000 UTC
60138286,87501,2025-03-12 22:47:06.000000 UTC,41836794,252112917,552765050,2.3,IN_VEHICLE,92.0,2025-03-12 22:47:18.000000 UTC
60135373,56252,2025-03-12 22:21:21.000000 UTC,41608065,252106839,552735117,4.217,IN_VEHICLE,95.0,2025-03-12 22:21:19.000000 UTC
60135672,11632,2025-03-12 22:17:28.000000 UTC,41573627,251730033,553035233,3.838,UNKNOWN,40.0,2025-03-12 22:17:30.000000 UTC
60137311,42328,2025-03-12 22:57:41.000000 UTC,41922546,252047314,552698332,1.62,UNKNOWN,40.0,2025-03-12 22:57:29.000000 UTC
60136040,93461,2025-03-12 22:37:48.000000 UTC,41752581,251733377,553016591,32.24,WALKING,97.0,2025-03-12 22:37:36.000000 UTC
60134762,13940,2025-03-12 21:55:54.000000 UTC,41368703,251752014,553091067,21.587,WALKING,97.0,2025-03-12 21:55:42.000000 UTC
60131269,85977,2025-03-12 21:01:26.000000 UTC,40817447,251815225,552782413,100.0,TILTING,100.0,2025-03-12 21:01:24.000000 UTC
60134048,67224,2025-03-12 21:39:27.000000 UTC,41209250,251800257,552657853,12.481,UNKNOWN,40.0,2025-03-12 21:39:25.000000 UTC
60133965,95725,2025-03-12 21:37:12.000000 UTC,41187297,251763752,553088620,1.0,TILTING,100.0,2025-03-12 21:37:12.000000 UTC
60134586,69412,2025-03-12 21:59:13.000000 UTC,41405029,251804617,552524467,1.94,UNKNOWN,40.0,2025-03-12 21:59:29.000000 UTC
60134488,64155,2025-03-12 22:12:42.000000 UTC,41531605,251912683,552377729,9.314,WALKING,94.0,2025-03-12 22:12:57.000000 UTC
