id_task,id_user,arrived_del_loc_at
60557599,33382,2025-03-17 11:32:39.000000 UTC
60558312,78862,2025-03-17 11:30:36.000000 UTC
60557678,11911,2025-03-17 11:29:10.000000 UTC
60557779,11246,2025-03-17 11:29:59.000000 UTC
60558939,31754,2025-03-17 11:34:57.000000 UTC
60557733,28377,2025-03-17 11:35:35.000000 UTC
60557081,11930,2025-03-17 11:34:07.000000 UTC
60558446,62963,2025-03-17 11:37:14.000000 UTC
60558374,76845,2025-03-17 11:34:31.000000 UTC
60558408,61501,2025-03-17 11:40:35.000000 UTC
60558529,30150,2025-03-17 11:41:45.000000 UTC
60557590,64871,2025-03-17 11:42:41.000000 UTC
60557974,11939,2025-03-17 11:45:42.000000 UTC
60558152,74108,2025-03-17 11:49:40.000000 UTC
60559257,71411,2025-03-17 11:52:32.000000 UTC
60559184,92471,2025-03-17 11:49:44.000000 UTC
60557930,77349,2025-03-17 11:48:35.000000 UTC
60557939,11632,2025-03-17 11:53:01.000000 UTC
60559183,73275,2025-03-17 11:54:42.000000 UTC
60558877,74551,2025-03-17 11:56:29.000000 UTC
60558828,86940,2025-03-17 11:50:27.000000 UTC
60558326,94272,2025-03-17 11:56:48.000000 UTC
60559558,21579,2025-03-17 11:56:09.000000 UTC
60558848,80682,2025-03-17 11:55:18.000000 UTC
60559255,98490,2025-03-17 11:58:06.000000 UTC
60559225,39801,2025-03-17 11:58:17.000000 UTC
60558727,65088,2025-03-17 11:57:58.000000 UTC
60560167,70927,2025-03-17 11:58:44.000000 UTC
60559381,74485,2025-03-17 12:00:54.000000 UTC
60559533,91326,2025-03-17 12:04:18.000000 UTC
60558263,16880,2025-03-17 12:07:52.000000 UTC
60558906,87621,2025-03-17 11:56:04.000000 UTC
60560203,59050,2025-03-17 12:08:05.000000 UTC
60559906,74331,2025-03-17 12:13:15.000000 UTC
60559393,93521,2025-03-17 12:11:44.000000 UTC
60559691,13322,2025-03-17 12:12:59.000000 UTC
60559120,93042,2025-03-17 12:09:06.000000 UTC
60558826,93347,2025-03-17 12:15:50.000000 UTC
60558459,82623,2025-03-17 12:10:34.000000 UTC
60560946,9175,2025-03-17 12:15:03.000000 UTC
60560035,35748,2025-03-17 12:12:30.000000 UTC
60560327,99456,2025-03-17 12:18:58.000000 UTC
60559136,93511,2025-03-17 12:19:11.000000 UTC
60560150,15591,2025-03-17 12:21:50.000000 UTC
60561396,66037,2025-03-17 12:27:20.000000 UTC
60561428,74745,2025-03-17 12:28:30.000000 UTC
60560312,64033,2025-03-17 12:30:50.000000 UTC
60562042,73229,2025-03-17 12:32:44.000000 UTC
60560800,24403,2025-03-17 12:32:23.000000 UTC
60562277,91559,2025-03-17 12:34:50.000000 UTC
60562184,30852,2025-03-17 12:33:30.000000 UTC
60561638,93504,2025-03-17 12:35:36.000000 UTC
60561277,98638,2025-03-17 12:35:55.000000 UTC
60559140,98649,2025-03-17 12:34:12.000000 UTC
60561852,98525,2025-03-17 12:40:10.000000 UTC
60562332,75991,2025-03-17 12:39:18.000000 UTC
60561568,63496,2025-03-17 12:38:23.000000 UTC
60563096,73168,2025-03-17 12:46:00.000000 UTC
60562815,59050,2025-03-17 12:43:42.000000 UTC
60561018,16670,2025-03-17 12:45:37.000000 UTC
60560547,22377,2025-03-17 12:47:29.000000 UTC
60561758,14006,2025-03-17 12:45:19.000000 UTC
60560628,44654,2025-03-17 12:40:49.000000 UTC
60562460,9966,2025-03-17 12:48:11.000000 UTC
60561674,73275,2025-03-17 12:44:09.000000 UTC
60562051,87489,2025-03-17 12:54:28.000000 UTC
60563432,76825,2025-03-17 12:53:28.000000 UTC
60563401,74331,2025-03-17 12:58:16.000000 UTC
60562354,95274,2025-03-17 12:47:24.000000 UTC
60564066,13096,2025-03-17 13:00:43.000000 UTC
60563397,36027,2025-03-17 13:01:34.000000 UTC
60562322,30094,2025-03-17 12:56:44.000000 UTC
60562414,49727,2025-03-17 12:53:44.000000 UTC
60562717,86716,2025-03-17 12:58:13.000000 UTC
60563764,64193,2025-03-17 13:03:00.000000 UTC
60564209,64033,2025-03-17 13:01:35.000000 UTC
60564199,74728,2025-03-17 13:04:18.000000 UTC
60564292,20222,2025-03-17 13:08:26.000000 UTC
60563822,85296,2025-03-17 13:08:09.000000 UTC
60564692,78197,2025-03-17 13:09:44.000000 UTC
60563049,29796,2025-03-17 13:10:49.000000 UTC
60564586,31752,2025-03-17 13:13:35.000000 UTC
60563468,84833,2025-03-17 13:01:35.000000 UTC
60563532,12978,2025-03-17 13:15:39.000000 UTC
60564581,57661,2025-03-17 13:15:21.000000 UTC
60564601,96689,2025-03-17 13:16:42.000000 UTC
60564674,11900,2025-03-17 13:21:05.000000 UTC
60565527,65391,2025-03-17 13:21:51.000000 UTC
60563209,89934,2025-03-17 13:22:48.000000 UTC
60564803,13878,2025-03-17 13:20:22.000000 UTC
60566039,96035,2025-03-17 13:22:28.000000 UTC
60565358,22412,2025-03-17 13:27:10.000000 UTC
60565533,92522,2025-03-17 13:28:56.000000 UTC
60567701,62525,2025-03-17 13:29:09.000000 UTC
60566103,87489,2025-03-17 13:21:21.000000 UTC
60565486,77350,2025-03-17 13:26:29.000000 UTC
60564032,98798,2025-03-17 13:29:19.000000 UTC
60565592,77987,2025-03-17 13:28:37.000000 UTC
60567102,77272,2025-03-17 13:30:49.000000 UTC
60565601,1213,2025-03-17 13:30:30.000000 UTC
60567651,39801,2025-03-17 13:34:02.000000 UTC
60566750,12811,2025-03-17 13:34:23.000000 UTC
60566247,14476,2025-03-17 13:36:24.000000 UTC
60569462,96316,2025-03-17 13:36:45.000000 UTC
60564084,22478,2025-03-17 13:28:08.000000 UTC
60564079,13883,2025-03-17 13:37:18.000000 UTC
60564388,29606,2025-03-17 13:37:57.000000 UTC
60564779,62194,2025-03-17 13:23:33.000000 UTC
60567393,22375,2025-03-17 13:40:09.000000 UTC
60568244,81738,2025-03-17 13:40:20.000000 UTC
60568618,34766,2025-03-17 13:38:35.000000 UTC
60568722,42590,2025-03-17 13:45:10.000000 UTC
60570194,22412,2025-03-17 13:44:10.000000 UTC
60568882,73346,2025-03-17 13:40:49.000000 UTC
60567493,99302,2025-03-17 13:42:49.000000 UTC
60567711,47289,2025-03-17 13:46:13.000000 UTC
60569060,31779,2025-03-17 13:48:06.000000 UTC
60569569,95751,2025-03-17 13:45:10.000000 UTC
60568828,68486,2025-03-17 13:47:37.000000 UTC
60569792,69609,2025-03-17 13:50:47.000000 UTC
60568275,78197,2025-03-17 13:50:00.000000 UTC
60571623,65399,2025-03-17 13:50:57.000000 UTC
60569269,76495,2025-03-17 13:50:29.000000 UTC
60567246,74551,2025-03-17 13:51:10.000000 UTC
60565419,71198,2025-03-17 13:52:58.000000 UTC
60567845,91563,2025-03-17 13:55:17.000000 UTC
60568844,8657,2025-03-17 13:54:56.000000 UTC
60568472,36080,2025-03-17 13:56:34.000000 UTC
60570468,2266,2025-03-17 13:57:36.000000 UTC
60568876,97883,2025-03-17 13:54:38.000000 UTC
60567358,86531,2025-03-17 13:43:29.000000 UTC
60569905,65391,2025-03-17 13:57:48.000000 UTC
60565662,73284,2025-03-17 13:53:19.000000 UTC
60568923,94941,2025-03-17 14:01:05.000000 UTC
60565921,94485,2025-03-17 14:02:39.000000 UTC
60573813,6076,2025-03-17 14:00:48.000000 UTC
60571042,93504,2025-03-17 13:59:41.000000 UTC
60571807,1213,2025-03-17 13:59:46.000000 UTC
60570538,79500,2025-03-17 13:58:55.000000 UTC
60571977,79138,2025-03-17 14:02:17.000000 UTC
60570595,61650,2025-03-17 14:05:09.000000 UTC
60572738,57817,2025-03-17 14:06:02.000000 UTC
60572296,91250,2025-03-17 14:06:09.000000 UTC
60566932,64934,2025-03-17 14:04:38.000000 UTC
60571782,49732,2025-03-17 14:05:14.000000 UTC
60568404,30335,2025-03-17 14:06:31.000000 UTC
60569411,73274,2025-03-17 14:07:26.000000 UTC
60568227,76825,2025-03-17 14:02:38.000000 UTC
60572398,4332,2025-03-17 14:09:20.000000 UTC
60573120,78197,2025-03-17 14:07:23.000000 UTC
60566322,97711,2025-03-17 14:06:30.000000 UTC
60571919,71356,2025-03-17 14:02:27.000000 UTC
60570382,11349,2025-03-17 14:07:53.000000 UTC
60573902,77666,2025-03-17 14:07:58.000000 UTC
60570997,91713,2025-03-17 14:13:25.000000 UTC
60569023,71564,2025-03-17 13:55:51.000000 UTC
60563723,13002,2025-03-17 14:17:53.000000 UTC
60572715,64180,2025-03-17 14:06:51.000000 UTC
60569885,31779,2025-03-17 14:16:34.000000 UTC
60575806,84319,2025-03-17 14:19:24.000000 UTC
60571790,91095,2025-03-17 14:13:18.000000 UTC
60568065,91161,2025-03-17 13:48:04.000000 UTC
60572982,53048,2025-03-17 14:05:50.000000 UTC
60574149,72845,2025-03-17 14:22:57.000000 UTC
60571045,92030,2025-03-17 14:22:00.000000 UTC
60575728,96318,2025-03-17 14:22:26.000000 UTC
60570737,71287,2025-03-17 14:25:10.000000 UTC
60571944,9973,2025-03-17 14:24:50.000000 UTC
60573490,71198,2025-03-17 14:24:36.000000 UTC
60576361,18807,2025-03-17 14:29:02.000000 UTC
60576413,84328,2025-03-17 14:30:14.000000 UTC
60567673,60705,2025-03-17 14:30:52.000000 UTC
60572551,4664,2025-03-17 14:33:25.000000 UTC
60575162,95274,2025-03-17 14:24:22.000000 UTC
60567919,78695,2025-03-17 14:12:37.000000 UTC
60576802,10908,2025-03-17 14:32:41.000000 UTC
60571987,77355,2025-03-17 14:35:18.000000 UTC
60572909,87191,2025-03-17 14:37:24.000000 UTC
60569106,93878,2025-03-17 14:39:01.000000 UTC
60569817,76817,2025-03-17 13:53:17.000000 UTC
60575356,2830,2025-03-17 14:37:40.000000 UTC
60577485,28390,2025-03-17 14:38:49.000000 UTC
60575887,73275,2025-03-17 14:44:24.000000 UTC
60575253,87627,2025-03-17 14:40:44.000000 UTC
60575530,8491,2025-03-17 14:43:42.000000 UTC
60575892,44143,2025-03-17 14:41:57.000000 UTC
60578025,96689,2025-03-17 14:44:31.000000 UTC
60575854,59069,2025-03-17 14:45:25.000000 UTC
60576616,6076,2025-03-17 14:43:22.000000 UTC
60573378,77595,2025-03-17 14:46:24.000000 UTC
60577844,47123,2025-03-17 14:44:38.000000 UTC
60574323,65681,2025-03-17 14:44:11.000000 UTC
60573004,77355,2025-03-17 14:45:49.000000 UTC
60578072,93506,2025-03-17 14:45:10.000000 UTC
60576467,73719,2025-03-17 14:47:41.000000 UTC
60577768,54593,2025-03-17 14:44:20.000000 UTC
60574547,42241,2025-03-17 14:46:19.000000 UTC
60572163,2890,2025-03-17 14:49:00.000000 UTC
60575081,91825,2025-03-17 14:31:15.000000 UTC
60575561,62844,2025-03-17 14:48:02.000000 UTC
60575566,62523,2025-03-17 14:48:45.000000 UTC
60576513,7022,2025-03-17 14:49:43.000000 UTC
60573896,44652,2025-03-17 14:46:50.000000 UTC
60576967,64901,2025-03-17 14:52:40.000000 UTC
60576721,99456,2025-03-17 14:56:03.000000 UTC
60572051,99499,2025-03-17 14:52:00.000000 UTC
60578378,21583,2025-03-17 14:54:03.000000 UTC
60576397,90068,2025-03-17 14:54:41.000000 UTC
60572890,30076,2025-03-17 14:55:18.000000 UTC
60578126,58543,2025-03-17 14:56:08.000000 UTC
60579049,31752,2025-03-17 14:56:52.000000 UTC
60578228,16658,2025-03-17 14:53:13.000000 UTC
60578231,59017,2025-03-17 14:59:13.000000 UTC
60574315,63193,2025-03-17 14:58:32.000000 UTC
60567662,73773,2025-03-17 14:59:41.000000 UTC
60570640,39095,2025-03-17 15:01:51.000000 UTC
60573569,97883,2025-03-17 14:57:15.000000 UTC
60574229,99434,2025-03-17 14:52:27.000000 UTC
60578485,99331,2025-03-17 14:58:35.000000 UTC
60577951,3127,2025-03-17 15:03:37.000000 UTC
60578875,13927,2025-03-17 15:03:48.000000 UTC
60574284,44652,2025-03-17 15:03:53.000000 UTC
60578821,30852,2025-03-17 15:05:55.000000 UTC
60578595,91134,2025-03-17 15:08:18.000000 UTC
60575703,29594,2025-03-17 15:08:20.000000 UTC
60577628,64653,2025-03-17 15:06:06.000000 UTC
60578750,71198,2025-03-17 15:03:04.000000 UTC
60579820,14476,2025-03-17 15:12:26.000000 UTC
60579002,99466,2025-03-17 15:11:07.000000 UTC
60580492,98536,2025-03-17 15:08:07.000000 UTC
60577360,69925,2025-03-17 15:09:21.000000 UTC
60578967,13322,2025-03-17 15:10:36.000000 UTC
60577804,17416,2025-03-17 15:12:01.000000 UTC
60580003,56326,2025-03-17 15:11:13.000000 UTC
60577957,94852,2025-03-17 15:15:36.000000 UTC
60581120,22375,2025-03-17 15:15:21.000000 UTC
60576598,85296,2025-03-17 15:16:28.000000 UTC
60581558,18808,2025-03-17 15:15:45.000000 UTC
60580054,20171,2025-03-17 15:18:34.000000 UTC
60577272,62376,2025-03-17 15:16:09.000000 UTC
60574034,40486,2025-03-17 14:40:24.000000 UTC
60579646,70691,2025-03-17 15:14:41.000000 UTC
60581430,92390,2025-03-17 15:16:09.000000 UTC
60580442,11701,2025-03-17 15:14:36.000000 UTC
60580938,60595,2025-03-17 15:19:50.000000 UTC
60578826,16646,2025-03-17 15:18:52.000000 UTC
60579716,8077,2025-03-17 15:17:59.000000 UTC
60576390,77987,2025-03-17 15:15:30.000000 UTC
60581144,93461,2025-03-17 15:24:21.000000 UTC
60579685,11890,2025-03-17 15:22:07.000000 UTC
60578759,63344,2025-03-17 15:22:12.000000 UTC
60581256,30427,2025-03-17 15:21:19.000000 UTC
60580074,34979,2025-03-17 15:23:59.000000 UTC
60581121,27302,2025-03-17 15:24:25.000000 UTC
60580897,42241,2025-03-17 15:27:00.000000 UTC
60580799,78856,2025-03-17 15:27:02.000000 UTC
60578483,97571,2025-03-17 15:23:39.000000 UTC
60581908,46855,2025-03-17 15:28:31.000000 UTC
60580048,73275,2025-03-17 15:26:57.000000 UTC
60581548,84246,2025-03-17 15:32:21.000000 UTC
60582600,62312,2025-03-17 15:33:40.000000 UTC
60582176,70299,2025-03-17 15:33:20.000000 UTC
60582046,63370,2025-03-17 15:32:42.000000 UTC
60582399,96691,2025-03-17 15:32:23.000000 UTC
60581538,21583,2025-03-17 15:33:15.000000 UTC
60583078,16658,2025-03-17 15:33:52.000000 UTC
60583383,46798,2025-03-17 15:34:46.000000 UTC
60579673,59062,2025-03-17 15:31:17.000000 UTC
60577542,4728,2025-03-17 15:31:39.000000 UTC
60580276,5320,2025-03-17 15:37:37.000000 UTC
60582115,71190,2025-03-17 15:34:40.000000 UTC
60583013,30852,2025-03-17 15:37:51.000000 UTC
60583710,18808,2025-03-17 15:37:27.000000 UTC
60581920,59017,2025-03-17 15:42:39.000000 UTC
60581652,28394,2025-03-17 15:42:18.000000 UTC
60583774,96445,2025-03-17 15:44:19.000000 UTC
60581632,13044,2025-03-17 15:42:18.000000 UTC
60581628,94271,2025-03-17 15:37:03.000000 UTC
60581103,94253,2025-03-17 15:42:19.000000 UTC
60583106,31789,2025-03-17 15:40:24.000000 UTC
60582413,44652,2025-03-17 15:43:43.000000 UTC
60582625,94463,2025-03-17 15:45:20.000000 UTC
60584456,64158,2025-03-17 15:49:02.000000 UTC
60582937,24704,2025-03-17 15:50:32.000000 UTC
60581263,95437,2025-03-17 15:48:20.000000 UTC
60583171,18719,2025-03-17 15:54:54.000000 UTC
60582989,22377,2025-03-17 15:54:06.000000 UTC
60583377,7113,2025-03-17 15:53:25.000000 UTC
60583241,93021,2025-03-17 15:45:23.000000 UTC
60584774,60704,2025-03-17 15:59:18.000000 UTC
60585651,71398,2025-03-17 15:59:06.000000 UTC
60584971,96318,2025-03-17 15:58:32.000000 UTC
60583841,8661,2025-03-17 15:57:35.000000 UTC
60583175,92521,2025-03-17 15:33:16.000000 UTC
60584260,93506,2025-03-17 16:01:11.000000 UTC
60584409,21583,2025-03-17 15:59:57.000000 UTC
60586387,62844,2025-03-17 15:58:44.000000 UTC
60584444,11890,2025-03-17 16:02:29.000000 UTC
60584855,73719,2025-03-17 15:59:58.000000 UTC
60583037,96631,2025-03-17 16:03:06.000000 UTC
60584036,64196,2025-03-17 16:01:00.000000 UTC
60584674,28170,2025-03-17 16:05:11.000000 UTC
60586215,37808,2025-03-17 16:06:56.000000 UTC
60584755,68807,2025-03-17 15:56:10.000000 UTC
60585140,70299,2025-03-17 16:07:59.000000 UTC
60584585,9969,2025-03-17 16:06:43.000000 UTC
60584342,24812,2025-03-17 16:08:06.000000 UTC
60584968,78856,2025-03-17 16:09:45.000000 UTC
60585272,94134,2025-03-17 16:08:07.000000 UTC
60584994,46855,2025-03-17 16:07:05.000000 UTC
60584808,30335,2025-03-17 16:12:12.000000 UTC
60584042,92554,2025-03-17 16:10:36.000000 UTC
60587075,46798,2025-03-17 16:13:05.000000 UTC
60587335,66001,2025-03-17 16:15:12.000000 UTC
60586649,96314,2025-03-17 16:15:35.000000 UTC
60586973,96691,2025-03-17 16:13:49.000000 UTC
60586517,93521,2025-03-17 16:16:09.000000 UTC
60586096,21595,2025-03-17 16:20:34.000000 UTC
60586484,68643,2025-03-17 16:21:50.000000 UTC
60587387,60988,2025-03-17 16:24:04.000000 UTC
60586852,8786,2025-03-17 16:20:24.000000 UTC
60586960,71198,2025-03-17 16:24:37.000000 UTC
60588505,30852,2025-03-17 16:30:22.000000 UTC
60586233,93347,2025-03-17 16:26:52.000000 UTC
60588373,11246,2025-03-17 16:25:08.000000 UTC
60588304,93511,2025-03-17 16:29:16.000000 UTC
60587547,1254,2025-03-17 16:29:49.000000 UTC
60587294,96035,2025-03-17 16:29:46.000000 UTC
60586724,64033,2025-03-17 16:32:35.000000 UTC
60587565,47123,2025-03-17 16:30:21.000000 UTC
60586764,24221,2025-03-17 16:22:29.000000 UTC
60584608,4708,2025-03-17 16:36:46.000000 UTC
60588271,74108,2025-03-17 16:33:51.000000 UTC
60589300,92554,2025-03-17 16:38:40.000000 UTC
60588976,64671,2025-03-17 16:38:11.000000 UTC
60588041,76817,2025-03-17 16:38:47.000000 UTC
60588026,96318,2025-03-17 16:41:33.000000 UTC
60589186,64158,2025-03-17 16:41:36.000000 UTC
60587151,76894,2025-03-17 16:43:22.000000 UTC
60588538,28170,2025-03-17 16:43:45.000000 UTC
60588534,39095,2025-03-17 16:46:26.000000 UTC
60584961,91343,2025-03-17 16:32:28.000000 UTC
60590333,92817,2025-03-17 16:45:55.000000 UTC
60589028,59017,2025-03-17 16:47:21.000000 UTC
60589233,91371,2025-03-17 16:51:33.000000 UTC
60589705,70929,2025-03-17 16:49:41.000000 UTC
60588709,18719,2025-03-17 16:55:55.000000 UTC
60591547,48535,2025-03-17 16:57:21.000000 UTC
60588691,24389,2025-03-17 16:54:00.000000 UTC
60589704,13786,2025-03-17 16:57:43.000000 UTC
60592000,90051,2025-03-17 16:58:07.000000 UTC
60589949,90775,2025-03-17 17:00:50.000000 UTC
60591086,59062,2025-03-17 17:01:52.000000 UTC
60591765,98644,2025-03-17 17:01:09.000000 UTC
60591144,62525,2025-03-17 17:05:56.000000 UTC
60589387,20249,2025-03-17 17:05:00.000000 UTC
60591015,17418,2025-03-17 17:07:55.000000 UTC
60589526,91740,2025-03-17 17:05:01.000000 UTC
60590180,65076,2025-03-17 17:10:41.000000 UTC
60591814,90068,2025-03-17 17:14:16.000000 UTC
60592299,92349,2025-03-17 17:14:08.000000 UTC
60592774,54593,2025-03-17 17:13:08.000000 UTC
60591480,99146,2025-03-17 17:15:04.000000 UTC
60589872,86531,2025-03-17 17:12:47.000000 UTC
60591165,60988,2025-03-17 17:11:36.000000 UTC
60591079,86840,2025-03-17 17:16:16.000000 UTC
60590579,93021,2025-03-17 17:16:52.000000 UTC
60590118,99271,2025-03-17 17:07:48.000000 UTC
60592401,71356,2025-03-17 17:24:04.000000 UTC
60592993,71198,2025-03-17 17:22:08.000000 UTC
60593026,92033,2025-03-17 17:23:56.000000 UTC
60590392,99303,2025-03-17 17:20:54.000000 UTC
60592469,39095,2025-03-17 17:21:41.000000 UTC
60594152,95751,2025-03-17 17:22:18.000000 UTC
60593097,94131,2025-03-17 17:26:00.000000 UTC
60593449,20367,2025-03-17 17:28:46.000000 UTC
60593363,92390,2025-03-17 17:28:46.000000 UTC
60593910,26619,2025-03-17 17:27:05.000000 UTC
60592495,95810,2025-03-17 17:32:08.000000 UTC
60591770,11645,2025-03-17 17:33:06.000000 UTC
60593282,93504,2025-03-17 17:27:09.000000 UTC
60593034,11941,2025-03-17 17:33:50.000000 UTC
60594515,2890,2025-03-17 17:34:13.000000 UTC
60592595,77355,2025-03-17 17:34:57.000000 UTC
60592795,92817,2025-03-17 17:33:34.000000 UTC
60592241,99243,2025-03-17 17:33:45.000000 UTC
60595212,28509,2025-03-17 17:39:15.000000 UTC
60595561,81742,2025-03-17 17:39:19.000000 UTC
60590829,94126,2025-03-17 17:41:15.000000 UTC
60595657,18808,2025-03-17 17:42:20.000000 UTC
60594547,85150,2025-03-17 17:42:48.000000 UTC
60594375,93461,2025-03-17 17:42:45.000000 UTC
60595480,95548,2025-03-17 17:42:34.000000 UTC
60596334,83970,2025-03-17 17:42:11.000000 UTC
60593898,61418,2025-03-17 17:40:35.000000 UTC
60594269,96101,2025-03-17 17:43:13.000000 UTC
60593558,17625,2025-03-17 17:39:35.000000 UTC
60594622,9225,2025-03-17 17:41:12.000000 UTC
60592465,85548,2025-03-17 17:31:53.000000 UTC
60593427,80109,2025-03-17 17:49:23.000000 UTC
60594776,81740,2025-03-17 17:48:46.000000 UTC
60594260,41581,2025-03-17 17:44:23.000000 UTC
60593713,86873,2025-03-17 17:42:24.000000 UTC
60593276,20222,2025-03-17 17:33:54.000000 UTC
60595174,14010,2025-03-17 17:51:41.000000 UTC
60595876,11914,2025-03-17 17:54:09.000000 UTC
60593008,74498,2025-03-17 17:34:54.000000 UTC
60596219,76140,2025-03-17 17:49:56.000000 UTC
60593009,94480,2025-03-17 17:37:12.000000 UTC
60593230,8524,2025-03-17 17:44:32.000000 UTC
60595920,30852,2025-03-17 17:57:10.000000 UTC
60595898,69412,2025-03-17 17:56:47.000000 UTC
60594837,2266,2025-03-17 17:56:40.000000 UTC
60595199,99271,2025-03-17 17:51:14.000000 UTC
60594805,74764,2025-03-17 17:56:40.000000 UTC
60596184,95725,2025-03-17 17:58:39.000000 UTC
60595961,7847,2025-03-17 17:58:50.000000 UTC
60594678,58543,2025-03-17 17:44:47.000000 UTC
60595652,91135,2025-03-17 17:59:16.000000 UTC
60594714,40367,2025-03-17 17:38:58.000000 UTC
60595908,62844,2025-03-17 17:57:46.000000 UTC
60595253,7923,2025-03-17 18:03:41.000000 UTC
60597193,96035,2025-03-17 18:04:39.000000 UTC
60595485,28453,2025-03-17 18:08:23.000000 UTC
60595952,61047,2025-03-17 18:00:47.000000 UTC
60595131,84293,2025-03-17 18:06:56.000000 UTC
60597175,71356,2025-03-17 18:06:30.000000 UTC
60596844,61542,2025-03-17 18:11:55.000000 UTC
60598107,81740,2025-03-17 18:13:04.000000 UTC
60597520,47203,2025-03-17 18:15:57.000000 UTC
60597139,59062,2025-03-17 18:15:37.000000 UTC
60596602,65241,2025-03-17 18:16:28.000000 UTC
60597801,74208,2025-03-17 18:21:21.000000 UTC
60598159,54593,2025-03-17 18:22:02.000000 UTC
60596838,62358,2025-03-17 18:23:46.000000 UTC
60597510,85373,2025-03-17 18:19:39.000000 UTC
60598461,26619,2025-03-17 18:28:44.000000 UTC
60597204,12811,2025-03-17 18:31:18.000000 UTC
60598360,91832,2025-03-17 18:29:38.000000 UTC
60599316,94805,2025-03-17 18:31:33.000000 UTC
60600084,40367,2025-03-17 18:32:34.000000 UTC
60600240,92033,2025-03-17 18:35:06.000000 UTC
60599263,39095,2025-03-17 18:38:56.000000 UTC
60598952,58964,2025-03-17 18:40:48.000000 UTC
60599042,29896,2025-03-17 18:35:43.000000 UTC
60602446,85977,2025-03-17 18:46:13.000000 UTC
60598649,91941,2025-03-17 18:35:47.000000 UTC
60601441,92522,2025-03-17 18:53:09.000000 UTC
60598309,18397,2025-03-17 18:49:59.000000 UTC
60601599,57661,2025-03-17 18:53:08.000000 UTC
60599546,70693,2025-03-17 18:49:45.000000 UTC
60601718,8010,2025-03-17 18:57:46.000000 UTC
60601905,2289,2025-03-17 18:58:03.000000 UTC
60599973,61047,2025-03-17 18:53:08.000000 UTC
60599497,98647,2025-03-17 18:59:52.000000 UTC
60601206,91843,2025-03-17 18:58:22.000000 UTC
60600922,42311,2025-03-17 19:02:12.000000 UTC
60600990,71255,2025-03-17 19:00:48.000000 UTC
60601630,93855,2025-03-17 19:05:47.000000 UTC
60600762,93514,2025-03-17 19:05:18.000000 UTC
60603438,21586,2025-03-17 19:06:30.000000 UTC
60599838,34979,2025-03-17 19:05:48.000000 UTC
60602471,63164,2025-03-17 19:07:57.000000 UTC
60602181,92554,2025-03-17 19:01:56.000000 UTC
60603983,13927,2025-03-17 19:11:33.000000 UTC
