id_task,mp_Task_nr
60255343,FF3ENNGYV2YGN8A
60378910,FF3FNNPPQUITDLA
60440102,FF3GNNFLD6T74BA
60495832,FF3GNNUAQHWZWAA
60635375,FF3INNXPUKGRL2A
60448883,FF3GNNE1HTWYZIA
60444317,FF3GNN9BRLLQD7A
60562051,FF3HNN2H627DOLA
60264508,FF3ENN326JAM7GA
60612363,FF3HNN5BAX2FF3A
60166753,FF3DNNK0ZGSA4FA
60391869,FF3FNN0X0FMT47A
60556086,FF3HNN32K332XAA
60636855,FF3INNUAR72V39A
60162106,NNF3DNN6582MEAEA
60182235,FF3DNNT6XA2LBYA
60577844,FF3HNNI3QVMMLKA
60406602,FF3FNNQ37VJHKGA
60316241,FF3ENNWPFAVDKEA
60355638,FF3FNNLV9HHFZAA
60582600,FF3HNN56PT7OA6A
60549008,FF3HNN2RSSQ1E5A
60222234,FF3DNNNLTIR4TEA
60442105,FF3GNNNN1KGM3NA
60324618,FF3ENNVEWPATHNA
60183080,FF3DNNKJHNI25RA
60517279,FF3GNNK0J3ZMC7A
60624201,FF3INN21BH0K2UA
60551179,FF3HNN7ZZSCMHSA
60209170,FF3DNNHJ86QMNWA
60462435,FF3GNNZTUHLTTCA
60385075,FF3FNNDE5TCFDLA
60507376,FF3GNNA8N3NOM3A
60446537,FF3GNNZASFO4ZUA
60287181,FF3ENNA7RWXG9BA
60411599,FF3FNN46CQODOXA
60365257,FF3FNNUJSW1A8PA
60230047,FF3DNNFWMEB0ZOA
60142972,FF3DNNANWUFAWNA
60180913,FF3DNNY05JK2TSA
60631742,FF3INNR5C5VFB4A
60167356,FF3DNN09E903AYA
60559255,FF3HNN76FWCZXLA
60500821,FF3GNNT68Z0DMUA
60338301,FF3FNNGVJQJA7VA
60629426,FF3INNZFVFDA1VA
60247967,NNF3ENNU8JQVQ5EA
60256376,FF3ENNI87U1MYTA
60422993,FF3FNN8XLTLEDSA
60302861,FF3ENN4EJ3RUSIA
60368236,NNF3FNNIDOYRUJXA
60151759,FF3DNNPVNFSQT0A
60181212,FF3DNN6ONY9QZUA
60428513,FF3FNNKGY7VOG2A
60166509,FF3DNNONRQ9MC7A
60362685,FF3FNNML98Y6GPA
60289299,FF3ENNMBBT1Y1IA
60296705,FF3ENNFPJ5RNQKA
60498453,FF3GNN4JVHY8JKA
60357448,FF3FNNGEZ7N8OJA
60516105,FF3GNNQE06KETRA
60300465,FF3ENN7B6P9NL2A
60529178,FF3GNNDJG2CSN9A
60235609,FF3ENNVSRTUXFNA
60383778,FF3FNN3AX226W0A
60315312,FF3ENNFY0GUEIRA
60440330,FF3GNNRFBBOOPIA
60389252,FF3FNNL6BQRM3OA
60232007,FF3DNNGZ2MGX9CA
60240258,NNF3ENN5K5S85QGA
60538595,FF3GNNNZC9QD5UA
60478672,FF3GNN0FNTFTD6A
60144239,FF3DNN5E5XE261A
60236026,FF3ENNLJ8CKW86A
60261562,FF3ENNNBKT147AA
60296837,FF3ENNAN3NBGCIA
60389876,FF3FNNAUFDN77WA
60350394,FF3FNN9N3LBICRA
60188679,FF3DNNL0568TX4A
60581548,FF3HNNIKR1Y9ZUA
60378837,FF3FNN1NL1GFULA
60452913,FF3GNN2A23SLKFA
60264218,FF3ENNIWHZVD0ZA
60394793,FF3FNN838L2MZQA
60212905,FF3DNNIV7JB9QUA
60332175,FF3ENNQ45FTGYMA
60462362,FF3GNN5UEN9M3DA
60368198,FF3FNNIDE88MSWA
60187050,FF3DNNNOZGCX0JA
60492604,FF3GNNKQNP8R9TA
60164120,NNF3DNNG86N9NCLA
60381331,FF3FNNA04G1FGNA
60575530,FF3HNNEWLC2MOXA
60607120,FF3HNNKW730M7VA
60391161,FF3FNNQJHLEDZGA
60451708,FF3GNNLS0VGVFRA
60508631,FF3GNN3HFKFC5IA
60591015,FF3HNNXQGIOHE8A
60251555,FF3ENNFGHXFK35A
60324354,FF3ENNJE9HICU5A
60403263,FF3FNNNLVECTFCA
60149951,FF3DNNI8TXBVDMA
60236394,FF3ENNC7B7SZP4A
60249076,FF3ENNKN2Y2ZTLA
60335062,FF3ENNDBCEUBD4A
60532801,FF3GNNP08V3K7JA
60423575,FF3FNNZVAWTN3TA
60480432,NNF3GNNC8HUI6FRA
60622309,FF3INN4D1NQWFGA
60129426,FF3CNNZ523T4HLA
60165413,FF3DNNZIFWP2R1A
60339347,FF3FNN56MSPL67A
60266091,FF3ENNUKIQNGQ1A
60411694,FF3FNNATEP0D32A
60183414,FF3DNN9ZTSBJZHA
60288067,FF3ENNTLN9NEMAA
60489769,NNF3GNN7Y4IQORVA
60289935,FF3ENNM6R9YIT7A
60423757,FF3FNNYV014BVRA
60475445,FF3GNNGOJ5S7LPA
60336713,FF3ENNREXQKXDYA
60418736,FF3FNNNRP50TGPA
60181228,FF3DNN2X2LALICA
60475792,FF3GNNWXLNUOLLA
60186093,FF3DNNJODLDAWBA
60607844,FF3HNNBIR77DNMA
60551132,FF3HNNKGMS35YHA
60498597,FF3GNNCUXF9V9UA
60631332,FF3INN1KF0E0Z8A
60546274,FF3HNNEM5GN83VA
60492056,FF3GNN40ETX0CQA
60270490,FF3ENNGBW1019XA
60407192,FF3FNN03VDAVPZA
60211608,FF3DNNV296HVBXA
60304640,FF3ENN4BCS40ERA
60240295,FF3ENNX7YHNHHGA
60483406,FF3GNNQW7MCXY0A
60172135,FF3DNN2ZEJBX18A
60200480,FF3DNNP1UODS9KA
60277375,FF3ENN6GENOODCA
60448450,FF3GNNBV4X2LJUA
60591144,FF3HNNQM3RMGRUA
60237036,FF3ENNCVSCY66DA
60516298,FF3GNNRGHJRW7DA
60353642,FF3FNNXGDHEMDYA
60498279,FF3GNNSI7VFLKLA
60576802,FF3HNNSC4D6C8XA
60357021,NNF3FNNV8P9IHIBA
60628430,FF3INN76LC7PADA
60501836,FF3GNNCX62L5XQA
60394470,FF3FNN43OZMGXIA
60129220,FF3CNNFVLXJUDFA
60493155,FF3GNNXFK53SKSA
60452916,FF3GNN98WUF9IHA
60481086,FF3GNNV474VN7UA
60290767,FF3ENNL95BEXB8A
60466625,FF3GNN05X8U5HCA
60362648,FF3FNN8RS027YRA
60503906,NNF3GNN16R85TDSA
60604428,FF3HNNCALE8J1PA
60464970,FF3GNN99HJD0E2A
60435683,FF3FNNFKY09709A
60426123,FF3FNN8BFM0XFPA
60489090,FF3GNN0WMRO5XZA
60181168,FF3DNNT7JET7LPA
60595961,FF3HNN1HNVQ70SA
60598461,FF3HNN2WNJCGHGA
60497046,FF3GNNHVLDFVERA
60540966,FF3HNN9T6TSJLYA
60167684,FF3DNN8QUJSMIPA
60410776,FF3FNNKN4EWVF5A
60521917,FF3GNNV93Q110IA
60390236,FF3FNNY1IDC52JA
60307435,FF3ENN4ZZUUN7LA
60275259,FF3ENNVN2Z6SRSA
60518790,FF3GNN0K2W1IIOA
60602993,FF3HNN8TBDT4O7A
60469243,FF3GNN2I8SLZIZA
60140989,FF3CNN9OBTRY3DA
60363075,NNF3FNN9LAG0FJNA
60291308,FF3ENNY3Z39X8SA
60631154,FF3INNKBH80Y2EA
60184387,FF3DNNT2V771WXA
60518125,FF3GNNWZH91BZ7A
60484332,NNF3GNNSD6TBPDQA
60177252,FF3DNNR5UBT176A
60634142,FF3INNF9E6Y9ERA
60221315,FF3DNNQ9KDM81NA
60480801,FF3GNN05OZ73XNA
60292296,FF3ENNUCS396POA
60290772,FF3ENN30QXEMHPA
60480780,FF3GNNN1M8FRJSA
60261509,FF3ENNSNA3NE7UA
60537155,FF3GNNZWHYT4KNA
60322407,FF3ENN9I5LGK6MA
60347558,FF3FNNE5RGKPGIA
60604097,FF3HNNUN6UW999A
60367354,FF3FNNDVF03DXGA
60449858,FF3GNNH1PQDD02A
60301216,FF3ENNHBI52QW7A
60458154,NNF3GNNY7V76JEXA
60517522,FF3GNN87K8ZC00A
60150541,FF3DNNALQFB94XA
60512059,FF3GNNGGVVACSQA
60320659,FF3ENNWYH75GBRA
60392372,FF3FNN45DTZABUA
60281537,FF3ENNO0K5A7YFA
60337743,FF3FNNLHZT6P9SA
60493281,FF3GNN4OJXGEFDA
60295951,FF3ENNDB71YP9ZA
60628885,FF3INNTP87Z6OGA
60472814,FF3GNNTQ5KQGPPA
60151077,FF3DNNZXC0RWU1A
60175682,FF3DNNO1QMGM0XA
60455426,FF3GNN9FWIK3VXA
60262552,FF3ENNSQAM0ZLIA
60349436,NNF3FNNJXBQEZ9AA
60243603,NNF3ENNALY18T60A
60264796,NNF3ENNZVTZBONYA
60152493,FF3DNNNNBMHJ79A
60154995,FF3DNN7GJFDAQOA
60281762,FF3ENNAP743Z8YA
60295931,FF3ENN16CL00U2A
60551353,FF3HNN4MDD57CWA
60473027,FF3GNN65PMNCZ4A
60557974,FF3HNN7A0AFU1HA
60155189,FF3DNN9BY2P16HA
60566932,FF3HNN58SSYI4VA
60287396,FF3ENNNK1YVC2GA
60541266,FF3HNNUPS0F9KHA
60163306,FF3DNN3UCZFXU6A
60591079,FF3HNNTEL3KL29A
60571807,FF3HNNLLONYEX6A
60545481,FF3HNNN37VHVLVA
60277183,FF3ENNCBDLS7M3A
60373609,FF3FNNA7X6ATA1A
60410068,FF3FNNTFY231KFA
60169572,FF3DNN51P7YXH9A
60589233,FF3HNN1KCNPRS5A
60271056,FF3ENNIBK9LPV2A
60228501,FF3DNN432XD725A
60290675,FF3ENN940RUYXQA
60563397,FF3HNNRACBDAQCA
60402520,FF3FNNKGEZ7PUCA
60493950,FF3GNNKBAUEVIRA
60428771,FF3FNNUMF3BE2SA
60605556,FF3HNN3C5LA9DCA
60632247,FF3INNR0AOBGBOA
60518334,FF3GNNU93ZWGIOA
60584968,FF3HNNHY7FCZJLA
60440151,FF3GNNQKTDMXVAA
60187949,FF3DNNRS8WXOJJA
60432021,FF3FNN81ADX2NKA
60237910,FF3ENNF8TSSVDLA
60170079,NNF3DNNO2DXBUA3A
60214065,FF3DNNOCWZXGUXA
60614434,FF3HNNAFMSX26PA
60164730,FF3DNNI8RHUM9SA
60447574,FF3GNN1GRIPXL8A
60249583,FF3ENNNISO8SLBA
60460018,FF3GNN3URXDOTOA
60316441,FF3ENN9EBRLGE2A
60166391,NNF3DNNQW7ZC4VYA
60461604,FF3GNNDPNWQPS0A
60580799,FF3HNNQCPOGG84A
60208967,FF3DNNK4SSQWKIA
60464804,FF3GNNK2SZVOM2A
60376276,FF3FNNKTUF5M3GA
60152631,FF3DNNNTSRY9YJA
60635907,FF3INNDBWGJ37WA
60601718,FF3HNN3AEE2M5HA
60251125,FF3ENNN3HCL52VA
60526388,FF3GNN02RQU9LMA
60567673,FF3HNN8QY1WGACA
60594776,FF3HNNQ0X1C8P4A
60175653,FF3DNN0TQSNZ8PA
60396413,FF3FNND3O09AKNA
60503122,FF3GNNAHRK6MR3A
60478379,FF3GNNAX6O2XWUA
60157194,FF3DNN2GD4QFPFA
60245503,FF3ENN3RZ4SE0QA
60261025,FF3ENNIG0122ZTA
60135672,FF3CNNPIM1FUQRA
60143580,FF3DNN6KSVKTUOA
60497994,FF3GNN0YG7IEJLA
60251854,FF3ENNY1DO1GQ8A
60439409,NNF3GNNSUGWZKDWA
60158582,FF3DNNSWAUMGB6A
60237714,FF3ENN9K9ZGBS4A
60141106,FF3CNN1WWA64M7A
60603983,FF3HNNPQBJ1X2PA
60583710,FF3HNND4AI2PCXA
60408443,FF3FNNIQDFXMGOA
60215578,FF3DNNOLMZXADBA
60456045,FF3GNNQQNWTBB9A
60413210,FF3FNN6DQV1NZMA
60415339,FF3FNNZQ1SOCQQA
60304682,FF3ENN1H29TD0HA
60408732,FF3FNNSSJHTN7HA
60597193,FF3HNNGB8M3SOPA
60577951,FF3HNNAQ0RYES1A
60165432,FF3DNN3OBZ2416A
60584971,NNF3HNNO6KF2P6IA
60211963,FF3DNNQ8ORM2H6A
60250550,FF3ENNY6HYLTKFA
60388544,FF3FNNPPNK9JCEA
60541940,FF3HNNWE2NFYERA
60417979,FF3FNNTYSD6DNVA
60628238,FF3INNWCPCN3JTA
60426203,FF3FNNL0R1XAAVA
60416550,FF3FNNVOI9FDEWA
60545279,FF3HNNILMALIQWA
60161490,FF3DNNJJCVQV66A
60198469,FF3DNND4KH914YA
60166278,FF3DNNKADYWOO8A
60442781,FF3GNNVBXW4DXCA
60587075,FF3HNN088J722PA
60594375,FF3HNNTJCT6KFXA
60143483,FF3DNN0E9GRELXA
60464049,FF3GNNRV0H3FDHA
60589186,FF3HNNDOUET59MA
60325741,FF3ENNHTB44S2PA
60371326,FF3FNNOM75GO3RA
60159234,FF3DNN44P1L5KDA
60227118,FF3DNN7MKFWPILA
60462527,FF3GNN5LAZVJ24A
60282928,FF3ENNDLFZP0T6A
60390429,FF3FNNRZPJ8QYUA
60343332,FF3FNNHUYC636SA
60298353,FF3ENNDTW6382VA
60461327,FF3GNNFU6987ELA
60595920,FF3HNNCFB4633OA
60148894,FF3DNNT6BGFAS1A
60430910,FF3FNNOCZXGDWLA
60513935,FF3GNNNSPSF5UMA
60479575,FF3GNNOFRUDDMJA
60250940,FF3ENNN2SX0490A
60595485,FF3HNNLT6MNOR7A
60375630,FF3FNN8MGWZ9L3A
60396690,FF3FNN509P9H4DA
60464621,FF3GNN94GO0O06A
60191089,FF3DNNJ6IDEG4HA
60264449,NNF3ENNU4GY7VWVA
60471472,FF3GNN2DG6BTPJA
60498255,FF3GNNM9ROLZ16A
60301488,FF3ENNXYRRUYZBA
60362652,FF3FNNXHWNS9A1A
60396213,FF3FNNWZ71CV7KA
60587151,FF3HNNG6TNZSMRA
60309254,FF3ENNCBYK2SASA
60552363,FF3HNN4YNWQ2ZUA
60376573,FF3FNNIIBKVBUIA
60549753,FF3HNN4NI81CQLA
60595657,FF3HNNLRRC3IF8A
60554028,NNF3HNNQLBYLQCLA
60413951,FF3FNNHU84VRKGA
60244505,FF3ENNL8APM3IPA
60531632,FF3GNNBHN2DQA2A
60241203,FF3ENNSARIAVPNA
60269408,FF3ENNZJNJZPI7A
60457254,FF3GNNB4MB6A35A
60242826,FF3ENNGYQQGS9MA
60447398,FF3GNNJYCFYJC0A
60362069,FF3FNNUS4ATRO8A
60477249,NNF3GNN9BKM4M50A
60504257,NNF3GNNSWYZDFAYA
60415794,FF3FNN3OMB4JC2A
60414654,FF3FNNHD5NKQD8A
60586724,FF3HNN305327G5A
60582625,FF3HNNUZHZ4HTIA
60599838,FF3HNN9GTRTY8NA
60296914,FF3ENNSXMFBK6DA
60464583,FF3GNN016O0SVDA
60502365,FF3GNN0LXLEKUTA
60464551,NNF3GNNEJMZAO77A
60415105,FF3FNN5CBRFMYIA
60383008,FF3FNN40MINX6YA
60389300,FF3FNN98BC45HAA
60414953,FF3FNN16LN7AHAA
60405971,FF3FNNOFG7PMW5A
60367746,NNF3FNN2K12N30FA
60592774,FF3HNNJL5G1LI5A
60511285,FF3GNNBFWNSEG4A
60199194,FF3DNNTV8IKUJ1A
60507183,FF3GNNFZ6L2G6SA
60578072,FF3HNN7N8JR2QKA
60297227,FF3ENN0DLECE3MA
60295338,FF3ENNVSVHK5GXA
60285298,FF3ENNE956S13WA
60316074,FF3ENNLE5OA36VA
60498607,FF3GNNPGSYKUS2A
60235246,FF3ENNC5SCVF9SA
60469299,FF3GNN8657DSZ8A
60168290,FF3DNNYXJ50BYKA
60487315,FF3GNN69IDJW8GA
60413999,FF3FNNBV7NJOCAA
60547435,FF3HNN23AN4156A
60509210,FF3GNNVBZ1Z1P6A
60244857,FF3ENN2OXMLU7WA
60636247,NNF3INN2MBL8P5OA
60466560,FF3GNN3IF702YHA
60453596,FF3GNNKMHLWU6NA
60555683,FF3HNNU6YW3NAUA
60493546,FF3GNNGEDSSBYWA
60507091,FF3GNN465U5BCUA
60145743,FF3DNNMC49SUS7A
60145772,FF3DNNBE0Q9PD2A
60369197,FF3FNN9TVQSDATA
60440716,FF3GNN8BN1VN7EA
60265479,FF3ENNXY5V59P6A
60212162,FF3DNN5NT77SLRA
60505869,FF3GNN5S7SD7VEA
60216790,FF3DNNE3QAEKWMA
60479921,FF3GNNSELI4BAUA
60253473,FF3ENN3BQQ7OW1A
60287427,NNF3ENNMF0SV3SNA
60368434,FF3FNNDMVRVSI8A
60345962,FF3FNN4SESRB1PA
60628468,FF3INNRZLB1VS9A
60364717,FF3FNNZJAL68O4A
60469907,FF3GNNW1T3YL34A
60514024,NNF3GNNB8D5W4GQA
60169644,FF3DNN12JHWPAMA
60170225,FF3DNNYOB6FNJPA
60404359,FF3FNNCV3ZFC84A
60396551,FF3FNNICH97901A
60402402,FF3FNNSMEN6JUCA
60218177,FF3DNNF460VADXA
60414845,FF3FNNLMHCJBPHA
60469502,FF3GNNWEDYQPKQA
60270735,FF3ENN37SZCBBEA
60152850,FF3DNNSH0NRS1DA
60352708,NNF3FNNN7S3HZ4KA
60214462,FF3DNN6N1ZU5C7A
60287776,FF3ENN0O7ZAARAA
60197415,FF3DNNV3H4SLVHA
60392387,FF3FNNRT9UDW7JA
60626889,FF3INN040VR5YDA
60270158,FF3ENNOB4K8OQ7A
60296565,NNF3ENN2U3CG0UPA
60149093,FF3DNNK8ESMXFVA
60557109,FF3HNNJP22XAUVA
60175280,FF3DNNANDP8I89A
60541826,NNF3HNNYGZAIX43A
60599263,FF3HNN4BN3SBFEA
60550189,FF3HNNABVVJVPVA
60186534,FF3DNNH9TY2FBUA
60469251,FF3GNNFT5M8HEWA
60467781,NNF3GNN8I2S51K5A
60584042,FF3HNNSLKSKZ79A
60170911,FF3DNN76Q8A02VA
60515802,FF3GNNDHWOG1QEA
60440874,FF3GNNPXGDJRQ7A
60384297,FF3FNN9Q4ZEGWMA
60507835,NNF3GNNSV29CKEDA
60530660,FF3GNN36CJYM4XA
60347260,NNF3FNN8PK85PCHA
60442121,FF3GNNK1YT8M8KA
60413327,FF3FNN5QEQC7MLA
60322591,FF3ENNQN3EVDSJA
60298664,FF3ENNB7QX9DMMA
60403269,FF3FNNEDPIBEFQA
60149482,FF3DNN936HUULXA
60354985,FF3FNN8K1BAZU8A
60519462,FF3GNN12C8YL48A
60562332,FF3HNNUR8GP53MA
60565533,FF3HNNBLIH3YMEA
60514244,FF3GNNLYMHPZHYA
60492887,FF3GNN3WX73SOXA
60385837,FF3FNNGPOG5HLEA
60164990,FF3DNN4GHQM3JDA
60457580,FF3GNNP57E0A1SA
60502829,FF3GNN0SE31JKIA
60238228,FF3ENNB8Q1GGE6A
60466533,FF3GNNVLXJEXWGA
60582046,FF3HNNEGS5MGNIA
60251479,FF3ENNJYT76FGZA
60202139,FF3DNN6OGFFSJHA
60299688,FF3ENNA7RXTEYMA
60476822,NNF3GNN853OREH5A
60523004,FF3GNN7BK3YU7HA
60253807,FF3ENNNTIQR1VOA
60192368,FF3DNNW4UI6OJSA
60420485,FF3FNNH9QQ4GEQA
60567246,FF3HNNYQ1AEPIYA
60132172,FF3CNNNNW29RVSA
60474734,FF3GNNI5B8I9LHA
60363665,FF3FNNLHDBKT8EA
60331070,FF3ENNV1YJCLDZA
60554371,FF3HNNFB74B37UA
60164867,FF3DNNB2YEUIPSA
60529617,FF3GNNHFD0Y250A
60412756,FF3FNNIA9UOUFGA
60525026,FF3GNN6XG328ZEA
60604863,FF3HNNS5PZ821TA
60393093,FF3FNNV64ND1M1A
60457126,NNF3GNNQ8USZR5KA
60251637,FF3ENNESISJ39KA
60624778,FF3INN5I5Q1S2EA
60236599,FF3ENNFY4ITTE9A
60366887,FF3FNN8C0XGD9AA
60192944,FF3DNN3MQPXB1FA
60428603,FF3FNNI2B1TP2JA
60379993,FF3FNNPVCC539QA
60289168,FF3ENNKHCNABS1A
60546930,FF3HNNMFI1NS1LA
60288858,FF3ENN6DLN7KFXA
60177733,FF3DNNBWGNI0EDA
60535736,FF3GNN0PL871V2A
60252321,FF3ENN38Q76F3VA
60185278,FF3DNNX4E5P9Z4A
60568404,FF3HNNS4K60Y9MA
60468340,FF3GNNLKPGUURSA
60429941,FF3FNNODYRJ306A
60552988,FF3HNNH49ZEM8NA
60313966,FF3ENN6WYRXY4NA
60235150,FF3ENNZ2BSPSM3A
60148583,FF3DNNJQWZED69A
60625481,FF3INN02LBKBT1A
60629308,FF3INNH9ZMWKELA
60274319,FF3ENNZFQLT8LXA
60290370,FF3ENNNB0H4R7MA
60553026,FF3HNN1QP5M4UTA
60249964,FF3ENN509RSUWCA
60625168,FF3INNTK7O5BUTA
60138463,FF3CNNO8BHESFJA
60454378,FF3GNNDXNK4MCXA
60262709,FF3ENNM1194C83A
60368807,FF3FNNWF8HH3AUA
60349455,FF3FNNLWOJBTCGA
60248480,FF3ENNZBJ3CA2RA
60382187,FF3FNNLCXSEJM5A
60487265,FF3GNNPIT252E8A
60524879,FF3GNNMH1YXGEJA
60227162,FF3DNNDV599CWAA
60532663,FF3GNNAX89YCS5A
60635643,FF3INN84N4AV9HA
60564199,FF3HNNT2WC3G85A
60157569,FF3DNN3CJ0OGCQA
60525453,FF3GNNL1GAK3N7A
60144426,FF3DNNLHROX318A
60513618,FF3GNNPXKS5VSLA
60142041,FF3CNNXGFRUWSFA
60549776,FF3HNNNK5A26DUA
60467302,FF3GNNTDQJM0L7A
60625993,FF3INNNGCCNY31A
60281474,FF3ENN1FTSRBX2A
60330497,FF3ENNW2HX9JPKA
60219859,FF3DNNMG5VZBCWA
60169737,FF3DNNGMFZIMT5A
60505316,FF3GNN7WU4IDEEA
60524859,FF3GNNGTONVJH7A
60575892,FF3HNNV3KH0ZOKA
60386589,FF3FNN3BK5P2Z0A
60623814,FF3INNZC1YJRLOA
60385909,FF3FNNMBU3TF1EA
60543425,NNF3HNNQGN8JR1CA
60149989,FF3DNNM3ZC9LH2A
60516867,FF3GNN619984CYA
60422999,FF3FNNAQ302H99A
60509800,FF3GNND0CAG9J1A
60347501,FF3FNNGTJB9HKLA
60150660,FF3DNNZQNQ1MCNA
60178701,FF3DNNHDDS09ZXA
60329034,FF3ENN30ICYMM8A
60153750,FF3DNNWDDX2ONJA
60163076,FF3DNNQQ6MUCSLA
60172398,FF3DNNJYAT661WA
60337614,FF3FNNLDHM4RL2A
60631958,FF3INN9077EY1BA
60369814,FF3FNN6MB2JX9ZA
60428221,FF3FNN6XJW2GUXA
60628408,FF3INNHWOVQTW2A
60517624,FF3GNNTNAUNL6AA
60505637,FF3GNNB52V96J2A
60599546,FF3HNN3IQ4EUR3A
60430503,FF3FNNRF3WTHQVA
60247164,FF3ENNVS0A6DNKA
60271054,FF3ENNTOA9139RA
60555607,FF3HNNJ3LNSZPGA
60303581,FF3ENNK06BAC8RA
60524647,FF3GNNQGK96VZSA
60367990,FF3FNNO7HGG7BDA
60253937,FF3ENNXKDUU2SIA
60508720,FF3GNNHCOUMMD2A
60170458,FF3DNN8LPUGL1XA
60419877,FF3FNNBB4NWR3QA
60155767,FF3DNNLDL7NP41A
60635009,FF3INNUPY9JBW1A
60637177,FF3INN6LTMSA3BA
60150383,FF3DNNKSH5W9F1A
60352130,FF3FNNDOIBQM2AA
60395881,FF3FNN5NT33F04A
60400244,FF3FNNSPL9CX7CA
60317788,FF3ENNMRJ077TPA
60306893,FF3ENN51QQBA2WA
60449252,NNF3GNND36LDUSVA
60339849,FF3FNN5DKZN76NA
60224297,FF3DNNQC8UK3F7A
60238029,FF3ENN5L0M1SMIA
60273211,FF3ENN8ROWZSYPA
60244697,FF3ENNN195G90ZA
60192821,FF3DNNCI4IJDXXA
60319055,FF3ENNMRFGX75TA
60242722,FF3ENNTLZLRYTKA
60612182,FF3HNNW5N5ZX0GA
60480703,FF3GNNZZ4I8CJ1A
60594547,FF3HNNLCZ5VD96A
60588538,FF3HNNZ73EDQ3VA
60138808,FF3CNNG5HIQ1HJA
60224305,FF3DNNK379BWPZA
60610043,FF3HNNNVYSV8CTA
60258682,NNF3ENN1FOSG8WWA
60364343,FF3FNNQH7Z2N7GA
60351790,FF3FNNCEJ3AOMWA
60529216,FF3GNN57IQFF76A
60222719,FF3DNNPL85WS3VA
60521151,FF3GNNW5EEU0KSA
60245171,FF3ENNXFI6LQSIA
60601905,FF3HNNTZ2Z9YRZA
60290989,FF3ENNQ9OLYIR5A
60603438,FF3HNNJ1RCISIGA
60236504,FF3ENNOW27UGIXA
60571042,FF3HNN82DKQ34BA
60243029,FF3ENN4V7313V9A
60375115,FF3FNNJ8O3ZHL6A
60303547,FF3ENNHLJ2QRZ9A
60626114,FF3INNX8QPH4OQA
60533356,FF3GNNWA3AC24DA
60396624,FF3FNNIHW66OXFA
60359861,FF3FNN15WDRB27A
60557587,FF3HNNYE9Z1EYTA
60375750,FF3FNN3ATTP90LA
60577804,FF3HNNVUMDMMHEA
60440311,FF3GNNE5TQKEERA
60417180,FF3FNN22QICJFTA
60299516,FF3ENN1DNS0N1AA
60314392,FF3ENNL537QHD6A
60370476,NNF3FNNSNNKS6CWA
60520611,FF3GNNGL6M8GU5A
60239603,FF3ENNDX6EP9DKA
60509753,FF3GNNU37SZBNCA
60581632,FF3HNNFPJG548GA
60545314,FF3HNNWMZHY8HGA
60244915,FF3ENNK8TZ66UTA
60399968,FF3FNN9G6UERFQA
60161040,FF3DNNUXLZGL4BA
60406281,FF3FNNR1S2UI0OA
60229405,FF3DNNW7F6SIEDA
60533122,FF3GNNST7I4F6FA
60341065,FF3FNNK3HX6V3ZA
60233666,FF3DNNGYVW4SCGA
60450640,NNF3GNNOIH95EJ1A
60209173,FF3DNNOBNJV1YFA
60550644,FF3HNNXEZ1YHT2A
60147457,FF3DNN6M4OT625A
60144552,FF3DNNXRIS445OA
60625330,FF3INNY9Y3W1DAA
60242205,FF3ENN5433R4NWA
60445058,FF3GNNTJ60G4Q1A
60412350,FF3FNN7KRVF31VA
60438740,NNF3GNNT2NT5P96A
60458960,FF3GNNIHRYGUJ7A
60222517,FF3DNNZVGYICA3A
60509890,FF3GNNBE6PXT5HA
60224574,FF3DNNO8QSOGA3A
60624631,FF3INNGUI6MEIGA
60364202,FF3FNNS3FOZQ54A
60426972,FF3FNNY9QI21LNA
60547767,FF3HNNDRL57VE8A
60625995,FF3INNSUI86UO9A
60394606,FF3FNN3KUYG0ZCA
60619412,FF3HNN5MC3ARWKA
60203615,FF3DNNLVVJ57JWA
60314493,FF3ENNGP1AZQE1A
60138460,FF3CNNQ7LLIUDQA
60399894,FF3FNNGPKDFC41A
60193635,NNF3DNNPB86BGICA
60559225,FF3HNN23B55VK7A
60305088,FF3ENN0AXGWAHSA
60245489,FF3ENNGU7P433TA
60553400,FF3HNNRGIGFON3A
60616167,FF3HNNMTSU3BS9A
60353112,FF3FNN080Y16WFA
60390597,FF3FNNZLQVJN6EA
60352844,FF3FNN6BWPLAIAA
60545883,FF3HNNBE7OQC7YA
60504106,FF3GNNVDFJ6RDOA
60574034,FF3HNNRN13WT3TA
60475236,FF3GNNJTJIUCQBA
60199238,FF3DNNOE9WAMT2A
60574229,FF3HNN3L2BZEUWA
60345770,FF3FNNZY12JQ24A
60491759,FF3GNND8NV8FHBA
60337100,FF3FNNI162T8XQA
60350305,FF3FNNJ7OWHOCJA
60546460,FF3HNN1P5RI50GA
60629027,FF3INNBV9P59RZA
60400664,FF3FNN7C0JAMURA
60147726,FF3DNNK1BM0DITA
60375114,FF3FNN9Q54C1PHA
60587565,FF3HNN0Q4ZF302A
60363773,FF3FNNE7Y1NI3JA
60479530,FF3GNNV2E141MAA
60248727,FF3ENNL4N4EI6GA
60159466,FF3DNN29KSQLPLA
60449954,FF3GNNBK8YYJLYA
60631890,FF3INNQ9FPQJVEA
60550706,FF3HNNXLMQT435A
60550474,FF3HNN14FYSJ45A
60158990,FF3DNNVEYZ5GT1A
60629554,FF3INNX0RXMY14A
60268391,FF3ENNUT58OE7ZA
60171176,FF3DNNFTXOK36SA
